channel,energy_keV,raw_counts,background_adjusted_counts,background_adjusted_unc,efficiency,final_corrected_counts,final_corrected_unc
36,16.2916869616,0.0,0.0,0.0,nan,nan,nan
37,16.7912918599,0.0,0.0,0.0,nan,nan,nan
38,17.2908968924,0.0,0.0,0.0,nan,nan,nan
39,17.790502059100003,0.0,0.0,0.0,nan,nan,nan
40,18.29010736,0.0,0.0,0.0,nan,nan,nan
41,18.7897127951,0.0,0.0,0.0,nan,nan,nan
42,19.2893183644,0.0,0.0,0.0,nan,nan,nan
43,19.788924067900002,0.0,0.0,0.0,nan,nan,nan
44,20.2885299056,0.0,0.0,0.0,nan,nan,nan
45,20.7881358775,0.0,0.0,0.0,nan,nan,nan
46,21.2877419836,0.0,0.0,0.0,nan,nan,nan
47,21.7873482239,0.0,0.0,0.0,nan,nan,nan
48,22.2869545984,0.0,0.0,0.0,nan,nan,nan
49,22.7865611071,0.0,0.0,0.0,nan,nan,nan
50,23.28616775,0.0,0.0,0.0,nan,nan,nan
51,23.7857745271,0.0,0.0,0.0,nan,nan,nan
52,24.285381438399998,0.0,0.0,0.0,nan,nan,nan
53,24.7849884839,0.0,0.0,0.0,nan,nan,nan
54,25.2845956636,0.0,0.0,0.0,nan,nan,nan
55,25.784202977499998,0.0,0.0,0.0,nan,nan,nan
56,26.2838104256,0.0,0.0,0.0,nan,nan,nan
57,26.7834180079,0.0,0.0,0.0,nan,nan,nan
58,27.2830257244,0.0,0.0,0.0,nan,nan,nan
59,27.7826335751,0.0,0.0,0.0,nan,nan,nan
60,28.28224156,0.0,0.0,0.0,nan,nan,nan
61,28.781849679100002,0.0,0.0,0.0,nan,nan,nan
62,29.281457932400002,0.0,0.0,0.0,nan,nan,nan
63,29.7810663199,0.0,0.0,0.0,nan,nan,nan
64,30.2806748416,0.0,0.0,0.0,nan,nan,nan
65,30.780283497499997,0.0,0.0,0.0,nan,nan,nan
66,31.2798922876,0.0,0.0,0.0,nan,nan,nan
67,31.779501211899998,0.0,0.0,0.0,nan,nan,nan
68,32.2791102704,0.0,0.0,0.0,nan,nan,nan
69,32.778719463099996,0.0,0.0,0.0,nan,nan,nan
70,33.278328789999996,0.0,0.0,0.0,nan,nan,nan
71,33.7779382511,0.0,0.0,0.0,nan,nan,nan
72,34.27754784639999,0.0,0.0,0.0,nan,nan,nan
73,34.77715757589999,0.0,0.0,0.0,nan,nan,nan
74,35.27676743959999,0.0,0.0,0.0,nan,nan,nan
75,35.776377437499995,0.0,0.0,0.0,nan,nan,nan
76,36.2759875696,0.0,0.0,0.0,nan,nan,nan
77,36.7755978359,0.0,0.0,0.0,nan,nan,nan
78,37.2752082364,0.0,0.0,0.0,nan,nan,nan
79,37.7748187711,0.0,0.0,0.0,nan,nan,nan
80,38.27442943999999,0.0,-1.0,1.0,nan,nan,nan
81,38.774040243099996,0.0,-68.0,8.246211251235321,nan,nan,nan
82,39.273651180399995,186.0,40.0,18.2208671582886,nan,nan,nan
83,39.77326225189999,568.0,408.0,26.981475126464083,nan,nan,nan
84,40.2728734576,572.0,413.0,27.03701166919155,nan,nan,nan
85,40.7724847975,597.0,446.0,27.349588662354684,nan,nan,nan
86,41.2720962716,546.0,394.0,26.419689627245816,nan,nan,nan
87,41.77170787989999,591.0,427.0,27.477263328068172,nan,nan,nan
88,42.27131962239999,576.0,408.0,27.27636339397171,nan,nan,nan
89,42.770931499099994,516.0,356.0,26.0,nan,nan,nan
90,43.270543509999996,588.0,422.0,27.459060435491963,nan,nan,nan
91,43.7701556551,551.0,384.0,26.795522013948524,nan,nan,nan
92,44.2697679344,589.0,431.0,27.331300737432898,nan,nan,nan
93,44.7693803479,556.0,405.0,26.58947160061666,nan,nan,nan
94,45.2689928956,617.0,455.0,27.910571473905726,nan,nan,nan
95,45.76860557749999,556.0,411.0,26.47640458974745,nan,nan,nan
96,46.268218393599994,554.0,390.0,26.795522013948524,nan,nan,nan
97,46.76783134389999,547.0,408.0,26.191601707417593,nan,nan,nan
98,47.2674444284,593.0,455.0,27.03701166919155,nan,nan,nan
99,47.767057647099996,541.0,408.0,25.96150997149434,nan,nan,nan
100,48.266670999999995,574.0,415.0,27.073972741361764,nan,nan,nan
101,48.7662844871,585.0,440.0,27.01851217221259,nan,nan,nan
102,49.265898108399995,586.0,452.0,26.832815729997478,nan,nan,nan
103,49.765511863899995,580.0,443.0,26.77685567799177,nan,nan,nan
104,50.265125753599996,552.0,386.0,26.795522013948524,nan,nan,nan
105,50.7647397775,531.0,373.0,26.248809496813376,nan,nan,nan
106,51.2643539356,572.0,422.0,26.870057685088806,nan,nan,nan
107,51.763968227899994,575.0,416.0,27.09243436828813,nan,nan,nan
108,52.2635826544,566.0,408.0,26.90724809414742,nan,nan,nan
109,52.7631972151,588.0,443.0,27.073972741361768,nan,nan,nan
110,53.262811909999996,594.0,430.0,27.53179979587241,nan,nan,nan
111,53.76242673909999,593.0,465.0,26.851443164195107,nan,nan,nan
112,54.2620417024,569.0,435.0,26.514147167125703,nan,nan,nan
113,54.761656799899995,545.0,400.0,26.267851073127396,nan,nan,nan
114,55.261272031599994,558.0,403.0,26.702059845637375,nan,nan,nan
115,55.7608873975,572.0,443.0,26.476404589747453,nan,nan,nan
116,56.2605028976,548.0,423.0,25.942243542145693,4.252797295995496e-06,99463945.85942382,6100042.333683135
117,56.76011853189999,642.0,493.0,28.124722220850465,2.6400427529619916e-05,18673940.012785,1065313.1351488903
118,57.25973430039999,619.0,465.0,27.80287754891569,4.793718230209117e-05,9700194.664543627,579985.6439977457
119,57.75935020309999,569.0,419.0,26.814175355583846,6.888087145874388e-05,6082966.012573746,389283.33494799305
120,58.25896623999999,618.0,476.0,27.568097504180443,8.92487086946913e-05,5333410.499286177,308890.7157019769
121,58.758582411099994,552.0,387.0,26.77685567799177,0.00010905733441924795,3548592.1424803953,245530.076638897
122,59.258198716399995,583.0,434.0,27.05549851693737,0.00012832283762889788,3382094.7854590197,210839.30979753024
123,59.7578151559,592.0,452.0,27.055498516937362,0.00014706077683677098,3073559.175480856,183974.94626978214
124,60.2574317296,633.0,511.0,27.477263328068172,0.00016539393715626238,3089593.2994037913,166132.22830597445
125,60.757048437499996,592.0,452.0,27.055498516937362,0.00018336462771527314,2465033.7724997937,147550.26012404577
126,61.25666527959999,605.0,441.0,27.730849247724098,0.0002008949808600233,2195176.7939253477,138036.54590577353
127,61.7562822559,624.0,483.0,27.65863337187866,0.00021799686923085188,2215628.1496341955,126876.28712038534
128,62.255899366399994,626.0,482.0,27.748873851023216,0.00023468178343481977,2053844.9680474245,118240.42516163235
129,62.75551661109999,630.0,472.0,28.071337695236398,0.00025096084659282384,1880771.4685701763,111855.44708008286
130,63.25513398999999,619.0,474.0,27.640549922170507,0.000266844828243097,1776313.2346270678,103582.85788844227
131,63.75475150309999,616.0,474.0,27.53179979587241,0.0002823441576335027,1678802.224819812,97511.49103503005
132,64.2543691504,587.0,448.0,26.94438717061496,0.0002974689364335226,1506039.6065930657,90578.82646054508
133,64.75398693189999,616.0,487.0,27.294688127912362,0.0003122289508946266,1559752.8627777905,87418.8253514133
134,65.25360484759999,633.0,458.0,28.42534080710379,0.0003266336834866578,1402182.3931661604,87025.13624338103
135,65.7532228975,582.0,427.0,27.147743920996454,0.000340692324035699,1253330.2627483245,79684.04923074173
136,66.2528410816,639.0,496.0,27.964262908219126,0.00035441378038798593,1399494.1152034663,78902.86567753072
137,66.75245939989999,657.0,512.0,28.319604517012593,0.00036780668862289057,1392035.587816484,76995.89320423825
138,67.25207785239999,609.0,482.0,27.129319932501076,0.00038087942283661493,1265492.360837678,71228.10607738892
139,67.7516964391,646.0,507.0,28.0178514522438,0.000393640104517311,1287978.5219590191,71176.31341603221
140,68.25131516,647.0,483.0,28.478061731796284,0.0004060966115310553,1189372.150087649,70126.32197158456
141,68.7509340151,714.0,534.0,29.899832775452108,0.00041825658673706615,1276728.2499144361,71486.81867441436
142,69.2505530044,661.0,504.0,28.600699292150182,0.00043012744624971495,1171745.7334898773,66493.54636984906
143,69.7501721279,633.0,461.0,28.372521918222215,0.0004417163873636401,1043656.0951506759,64232.44129012746
144,70.24979138559999,683.0,491.0,29.58039891549808,0.00045303039615801014,1083812.4862349117,65294.51261186652
145,70.74941077749999,695.0,440.0,30.822070014844883,0.0004640762547942959,948120.0459071799,66415.96008506602
146,71.2490303036,804.0,586.0,31.96873472629156,0.0004748605485219726,1234046.5044399973,67322.36406203013
147,71.7486499639,1055.0,903.0,34.741905532080416,0.0004853896724053765,1860360.9663245026,71575.28787111373
148,72.2482697584,1293.0,1097.0,38.58756276314947,0.0004956698377842695,2213166.7420066977,77849.32594575977
149,72.7478896871,1376.0,1042.0,41.352146256270665,0.0005057070784803386,2060481.342541682,81770.94609894489
150,73.24750974999999,1111.0,800.0,37.70941526992961,0.0005155072567608314,1551869.5217343147,73150.1152997829
151,73.74712994709999,1228.0,1005.0,38.09199390948182,0.0005250760690702005,1914008.3869745655,72545.66748192266
152,74.2467502784,1740.0,1587.0,43.508619835614184,0.000534419051540217,2969579.762222553,81412.92813237217
153,74.7463707439,1972.0,1828.0,46.0,0.0005435415852879113,3363128.138634908,84630.13915602065
154,75.2459913436,1521.0,1369.0,40.90232267243512,0.0005524489015111768,2478057.239783114,74038.20074680266
155,75.7456120775,897.0,758.0,32.186953878862155,0.0005611460863903922,1350806.8903694635,57359.31276988275
156,76.2452329456,734.0,598.0,29.49576240750525,0.0005696380858046823,1049789.357316678,51779.8285306695
157,76.7448539479,738.0,596.0,29.66479394838265,0.000577929709870786,1031267.2801217543,51329.41505120948
158,77.24447508440001,745.0,585.0,30.083217912982647,0.0005860256373121536,998249.8422477595,51334.30348023914
159,77.74409635509998,713.0,572.0,29.223278392404918,0.0005939304196653252,963075.7763212688,49203.201965765606
160,78.24371776,619.0,463.0,27.83882181415011,0.0006016484853308088,769552.340425864,46270.908167986636
161,78.74333929909999,665.0,493.0,28.930952282978865,0.0006091841434747463,809279.1076076938,47491.308815030236
162,79.2429609724,629.0,495.0,27.62245463386627,0.0006165415877876105,802865.5484153976,44802.25694585553
163,79.74258277989999,720.0,546.0,29.899832775452108,0.0006237249001061471,875385.9272045741,47937.53266923234
164,80.24220472159999,632.0,487.0,27.874719729532707,0.0006309466861281841,771856.0231903023,44179.19983158393
165,80.7418267975,679.0,503.0,29.24038303442689,0.000638230203877196,788116.8846982113,45814.790426391555
166,81.2414490076,701.0,546.0,29.257477676655586,0.0006453593639152306,846040.2537394938,45335.1718632514
167,81.74107135189999,696.0,486.0,30.099833886584822,0.0006523374806627351,745013.1479587124,46141.50616641746
168,82.24069383039999,669.0,458.0,29.664793948382652,0.0006591677840512779,694815.5099223893,45003.40378600021
169,82.7403164431,763.0,467.0,32.54228019054596,0.0006658534220808266,701355.5604183887,48873.03888722182
170,83.23993919,778.0,553.0,31.670175244226233,0.0006723974632871223,822430.229430925,47100.3788286195
171,83.7395620711,1030.0,850.0,34.785054261852174,0.00067880289912204,1252204.4338634755,51244.70491632103
172,84.2391850864,1278.0,1120.0,37.89459064299283,0.0006850726462508786,1634863.1143416693,55314.70399580887
173,84.73880823590001,1299.0,1104.0,38.65229618017538,0.0006912095487698852,1597200.1572674154,55919.794871125756
174,85.23843151959998,1009.0,793.0,35.0,0.0006972163803470325,1137380.0477913215,50199.62379911255
175,85.7380549375,844.0,657.0,32.109188716004645,0.0007030958462891175,934438.7446855111,45668.295276489436
176,86.23767848959999,816.0,649.0,31.352830813181768,0.0007088505855382723,915566.7121402966,44230.521146249324
177,86.7373021759,903.0,738.0,32.68026927673638,0.000714483172600413,1032914.4594322576,45739.732620705654
178,87.23692599639999,924.0,772.0,32.802438933713454,0.00071999611940839,1072228.0012208133,45559.18851433078
179,87.73654995109999,830.0,644.0,31.874754901018456,0.0007253918771223714,887795.9904303687,43941.42794576852
180,88.23617404,725.0,569.0,29.68164415931166,0.0007306728378699816,778734.298730357,40622.34507832261
181,88.7357982631,756.0,602.0,30.166206257996713,0.0007358413364281772,818111.1473325867,40995.53091760988
182,89.2354226204,702.0,548.0,29.257477676655586,0.0007408996518495131,739641.3247489369,39489.12326199633
183,89.7350471119,757.0,586.0,30.463092423455635,0.0007458500090346771,785680.7573930791,40843.45653207507
184,90.2346717376,730.0,542.0,30.298514815086232,0.0007506945802531983,721998.0192439797,40360.64148067645
185,90.7342964975,721.0,534.0,30.133038346638727,0.000755435486614674,706877.0390877575,39888.30135803341
186,91.2339213916,753.0,590.0,30.265491900843113,0.0007600747994918892,776239.3916946275,39819.09664821887
187,91.7335464199,774.0,596.0,30.854497241083024,0.0007646145418981438,779477.7202646959,40353.008673477765
188,92.2331715824,857.0,684.0,32.09361307176243,0.0007690566898198358,889401.274384907,41731.14088544095
189,92.7327968791,861.0,684.0,32.218007387174026,0.0007734031735067209,884402.8876926453,41657.45434052586
190,93.23242230999999,757.0,578.0,30.59411708155671,0.0007776558787206143,743259.3462173981,39341.459273592336
191,93.7320478751,751.0,594.0,30.133038346638724,0.0007818166479447486,759768.9324747896,38542.3339677569
192,94.23167357439999,770.0,597.0,30.708305065568176,0.0007858872815546941,759650.9245180495,39074.6940258646
193,94.7312994079,766.0,612.0,30.331501776206203,0.0007898695389525551,774811.4971132731,38400.64755051672
194,95.2309253756,779.0,580.0,31.27299154222378,0.0007937651396655968,730694.7244424801,39398.29299558141
195,95.7305514775,756.0,613.0,29.9833287011299,0.000797575764410633,768579.0207692371,37593.07897637288
196,96.2301777136,775.0,617.0,30.545048698602525,0.0008013030561253926,769995.8152954407,38119.221516887184
197,96.72980408389999,746.0,546.0,30.757112998459398,0.0008049486209681228,678304.1622499065,38210.03253781265
198,97.22943058839999,793.0,621.0,31.064449134018133,0.0008085140292862934,768075.7259687636,38421.657520822395
199,97.7290572271,839.0,686.0,31.49603149604724,0.0008120008165558062,844826.7366401762,38788.17712233498
200,98.228684,765.0,551.0,31.28897569432403,0.0008154104842915217,675733.2786550351,38372.0546854506
201,98.7283109071,806.0,659.0,30.870698080866262,0.0008187445009302305,804890.9021694387,37704.92265388286
202,99.2279379484,887.0,721.0,32.449961479175904,0.0008220043026869067,877124.3625407418,39476.63214548376
203,99.7275651239,860.0,683.0,32.202484376209235,0.0008251912943852409,827686.8704835624,39024.26576155261
204,100.2271924336,844.0,684.0,31.68595903550972,0.0008283938206361587,825694.2325749453,38249.87372693911
205,100.72681987749999,851.0,687.0,31.859064644147985,0.0008316311848585274,826087.3479833116,38309.12695940771
206,101.2264474556,838.0,644.0,32.12475680841802,0.0008348006111630031,771441.6968416098,38481.95171259325
207,101.72607516789999,849.0,657.0,32.264531609803356,0.0008379033369002002,784099.9922861663,38506.26938563711
208,102.2257030144,809.0,626.0,31.496031496047245,0.000840940573265351,744404.5630587876,37453.33796150298
209,102.7253309951,879.0,698.0,32.55764119219941,0.0008439135059509311,827098.9800234159,38579.35791122705
210,103.22495911,818.0,621.0,31.85906464414798,0.0008468232957801553,733328.9047367191,37621.85665286533
211,103.7245873591,902.0,732.0,32.7414110874898,0.000849671079322339,861509.8451789268,38534.21857503134
212,104.22421574239999,851.0,654.0,32.37282811247729,0.0008524579694903253,767193.2498807173,37975.86423156162
213,104.72384425989999,910.0,750.0,32.71085446759225,0.0008551850561210126,877003.1639723503,38250.03048575665
214,105.2234729116,866.0,692.0,32.2490309931942,0.0008578534065390207,806664.6290907087,37592.70610499966
215,105.7231016975,860.0,666.0,32.46536616149585,0.0008604640661046633,774000.9446472231,37730.066182155824
216,106.22273061759999,877.0,699.0,32.48076353782343,0.0008630180587460947,809948.2889333724,37636.250144076614
217,106.7223596719,866.0,684.0,32.37282811247729,0.0008655163874767341,790279.6641367886,37402.90603492185
218,107.2219888604,847.0,655.0,32.23352292257239,0.0008679600348978652,754643.0407675111,37137.10496631954
219,107.72161818309999,885.0,711.0,32.54228019054596,0.0008703499636874949,816912.770338541,37389.87941433463
220,108.22124763999999,841.0,669.0,31.827660925679098,0.0008726871170753539,766597.7724548372,36470.87289697079
221,108.72087723109999,873.0,677.0,32.69556544854363,0.0008749724193048831,773738.6745719812,37367.53836711612
222,109.22050695639999,855.0,675.0,32.17141588429082,0.0008772067760823692,769487.9000075324,36674.83740603247
223,109.72013681589999,865.0,685.0,32.32645975048923,0.000879391075013837,778948.0919956138,36760.04984469575
224,110.21976680959999,885.0,698.0,32.7414110874898,0.0008815261860298175,791808.5827303947,37141.73396816408
225,110.7193969375,860.0,667.0,32.449961479175904,0.0008836129617987345,754855.3822051405,36724.18002234695
226,111.21902719959999,901.0,702.0,33.166247903554,0.0008856522381288553,792636.1722781133,37448.387161111175
227,111.7186575959,855.0,673.0,32.202484376209235,0.0008876448343594966,758186.1279974899,36278.56900608877
228,112.2182881264,892.0,704.0,32.863353450309965,0.0008895915537417361,791374.4201357194,36942.07000064523
229,112.7179187911,825.0,628.0,31.96873472629156,0.0008914931838087072,704436.1206633225,35859.763492203296
230,113.21754959,855.0,668.0,32.28002478313795,0.00089335049673619,747746.8277462245,36133.66187299537
231,113.7171805231,865.0,672.0,32.526911934581186,0.0008951642496935391,750700.2209148324,36336.2499627491
232,114.2168115904,874.0,655.0,33.06055050963308,0.0008969351851852373,730264.5841290391,36859.46438014396
233,114.71644279190001,944.0,748.0,33.76388603226827,0.0008986640313835173,832346.6544537607,37571.19997368523
234,115.21607412759998,854.0,665.0,32.29551052391029,0.0009003515024522008,738600.4223781528,35869.89129906499
235,115.71570559749999,907.0,710.0,33.2264954516723,0.0009019982988620408,787141.1740972622,36836.53893093898
236,116.2153372016,875.0,699.0,32.41913015489465,0.0009036051076978286,773568.0044802825,35877.54194693621
237,116.71496893989999,921.0,747.0,33.090784215548595,0.0009051726029575027,825256.9703936026,36557.430160203585
238,117.2146008124,854.0,668.0,32.2490309931942,0.0009067014458435612,736736.4451244674,35567.41983927345
239,117.71423281909999,906.0,729.0,32.90896534380867,0.0009081922850468667,802693.4515991627,36235.680357172845
240,118.21386496,902.0,713.0,33.03028912982749,0.0009096457570232165,783821.6080216405,36311.15615590616
241,118.7134972351,893.0,714.0,32.7414110874898,0.0009110624862628241,783700.3616830127,35937.61304100554
242,119.2131296444,913.0,723.0,33.21144381083123,0.0009124430855528876,792378.1893332053,36398.373045598804
243,119.7127621879,905.0,703.0,33.27160951922825,0.0009137881562335184,769324.9197906527,36410.63773070582
244,120.2123948656,873.0,683.0,32.60368077380221,0.0009150982884471624,746367.9132861107,35628.610811990104
245,120.7120276775,873.0,683.0,32.60368077380221,0.0009163740613817055,745328.8223481305,35579.00877796835
246,121.2116606236,908.0,718.0,33.13608305156178,0.0009176160435075485,782462.3436785993,36111.05460286037
247,121.7112937039,908.0,715.0,33.18132004607411,0.0009188247928086781,778167.9440912524,36112.782660821475
248,122.2109269184,933.0,751.0,33.391615714128,0.0009200008570078889,816303.5874145498,36295.20066179859
249,122.71056026709999,899.0,713.0,32.93933818400121,0.0009211447737866611,774036.8509816158,35759.13268073323
250,123.21019374999999,928.0,747.0,33.301651610693426,0.0009222570709992421,809969.3930138638,36108.860162613804
251,123.70982736709999,855.0,660.0,32.4037034920393,0.0009233382668817745,714797.6247414723,35094.076195358546
252,124.20946111839999,883.0,679.0,32.96968304366908,0.0009243888702560231,734539.3501026694,35666.46473635889
253,124.70909500389999,896.0,697.0,33.090784215548595,0.0009254093807282667,753180.1757309657,35757.99522315976
254,125.20872902359999,880.0,694.0,32.64965543462902,0.0009264002888832464,749136.208535298,35243.572164671285
255,125.70836317749999,852.0,668.0,32.18695387886216,0.0009273620764734493,720322.7487372082,34708.076484281046
256,126.20799746559999,896.0,712.0,32.863353450309965,0.000928295216603726,766997.3810755303,35401.83431144275
257,126.70763188789999,874.0,685.0,32.60368077380221,0.0009292001739115622,737193.1465708009,35087.89783858274
258,127.20726644439998,876.0,667.0,32.93933818400121,0.0009300774047428735,717144.6124792128,35415.69552816684
259,127.7069011351,894.0,697.0,33.03028912982749,0.0009309273573236983,748715.7773553774,35481.05968739119
260,128.20653596,878.0,692.0,32.61901286060018,0.0009317504719276674,742688.1132330894,35008.31375283964
261,128.7061709191,901.0,705.0,33.12099032335839,0.0009325471810396486,755993.921094729,35516.69126964012
262,129.2058060124,950.0,763.0,33.71943060017473,0.0009333179095152741,817513.509835325,36128.558400520975
263,129.7054412399,928.0,716.0,33.76388603226827,0.0009340630747369324,766543.5229860175,36147.32981686216
264,130.2050766016,944.0,753.0,33.689761055846034,0.0009347830867658969,805534.4717512825,36040.191069784676
265,130.70471209750002,879.0,686.0,32.7414110874898,0.0009354783484909589,733314.6738314169,34999.64605306548
266,131.2043477276,846.0,642.0,32.4037034920393,0.0009361492557735992,685788.0792411407,34613.82177274934
267,131.70398349190003,903.0,682.0,33.52610922848042,0.0009367961975896971,728013.2026098444,35788.05007400805
268,132.2036193904,871.0,660.0,32.89376840679705,0.0009374195561680037,704060.4131387625,35089.69723360652
269,132.70325542310002,906.0,694.0,33.436506994600975,0.0009380197071253376,739856.5240455745,35645.847033502905
270,133.20289159,900.0,682.0,33.436506994600975,0.0009385970195987537,726616.41339065,35623.92197760754
271,133.70252789110003,877.0,667.0,32.96968304366907,0.000939151856374569,710215.2814506873,35105.80618020897
272,134.2021643264,928.0,734.0,33.49626844888845,0.0009396845740145131,781113.1738219464,35646.28959033131
273,134.7018008959,820.0,604.0,32.18695387886216,0.0009401955229788439,642419.5661837788,34234.319449728355
274,135.2014375996,853.0,642.0,32.61901286060018,0.0009406850477468468,682481.3486062472,34675.80667804818
275,135.7010744375,886.0,701.0,32.72613634390714,0.000941153486934461,744830.6888638404,34772.36901124725
276,136.20071140960002,856.0,665.0,32.357379374726875,0.0009416011734092755,706243.8097779979,34364.20884817913
277,136.7003485159,878.0,672.0,32.92415526630866,0.0009420284344029336,713354.2634792334,34950.277575407046
278,137.19998575640003,909.0,696.0,33.49626844888845,0.0009424355916209939,738512.006749317,35542.236251152935
279,137.6996231311,884.0,696.0,32.7414110874898,0.0009428229613503199,738208.5805411254,34726.9979939789
280,138.19926064,797.0,596.0,31.591137997862628,0.0009431908545641174,631897.5604099057,33493.897703728304
281,138.6988982831,870.0,674.0,32.64965543462902,0.0009435395770245444,714331.4561594347,34603.376720656306
282,139.19853606040002,794.0,581.0,31.73326330524486,0.0009438694293830876,615551.2424846105,33620.395276479816
283,139.69817397190002,925.0,745.0,33.24154027718932,0.0009441807072787027,789043.8707937837,35206.75652545091
284,140.19781201760003,835.0,619.0,32.41913015489465,0.0009444737014338739,655391.461996508,34325.074489291575
285,140.69745019750002,820.0,618.0,31.96873472629156,0.0009447486977483243,654142.2088994841,33838.34749122655
286,141.19708851160001,827.0,619.0,32.17141588429082,0.0009450059773909379,655022.3118259992,34043.61099716292
287,141.69672695990002,853.0,628.0,32.83291031876401,0.0009452458168895382,664377.4442361678,34734.78510257282
288,142.1963655424,817.0,609.0,32.01562118716424,0.000945468488218653,644125.1163721071,33862.17688490552
289,142.69600425910002,856.0,673.0,32.2335229225724,0.0009456742588854824,711661.5406167017,34085.22820591626
290,143.19564311,869.0,664.0,32.77193921634788,0.000945863392013962,702004.1219548527,34647.64520230436
291,143.69528209510003,785.0,600.0,31.144823004794873,0.0009460361464269948,634225.2378686481,32921.38796432162
292,144.1949212144,862.0,660.0,32.61901286060018,0.0009461927767268874,697532.2748532299,34473.96097594122
293,144.6945604679,841.0,666.0,31.874754901018456,0.0009463335333741538,703768.7839565147,33682.36861201459
294,145.1941998556,805.0,621.0,31.448370387032774,0.0009464586627644481,656130.0819902292,33227.41037118021
295,145.6938393775,787.0,581.0,31.51190251317746,0.0009465684073041355,613796.1033949053,33290.676373749484
296,146.1934790336,796.0,625.0,31.096623610932426,0.000946663005483887,660213.8209473297,32848.673108375435
297,146.69311882390002,762.0,559.0,31.064449134018133,0.0009467426919511223,590445.540010421,32811.92387130875
298,147.1927587484,813.0,608.0,31.906112267087632,0.000946807697580532,642157.8548143201,33698.61942252937
299,147.69239880710003,806.0,622.0,31.464265445104548,0.0009468582495433899,656909.3106597016,33230.17511890273
300,148.192039,801.0,605.0,31.575306807693888,0.0009468945713752689,638930.6880504114,33346.16942816975
301,148.69167932710002,775.0,593.0,30.93541659651604,0.0009469168830423185,626242.9265119549,32669.621959980945
302,149.19131978840002,805.0,582.0,32.0624390837628,0.0009469254010063672,614620.7498304152,33859.51950352973
303,149.6909603839,812.0,623.0,31.638584039112747,0.0009469203382883198,657922.2927307195,33412.08627570884
304,150.19060111360002,789.0,611.0,31.096623610932426,0.0009469812733787612,645208.1125321474,32837.63310332622
305,150.6902419775,812.0,602.0,31.968734726291558,0.0009471574083953173,635586.0120652108,33752.29338115328
306,151.1898829756,781.0,570.0,31.496031496047245,0.0009473201081636965,601697.351389383,33247.506544645985
307,151.6895241079,843.0,644.0,32.28002478313795,0.0009474695662715848,679705.2094604191,34069.72205995388
308,152.1891653744,764.0,582.0,30.757112998459398,0.0009476059733596715,614179.3280772167,32457.70274053062
309,152.6888067751,779.0,593.0,31.064449134018137,0.0009477295171732256,625705.9522306846,32777.75839110031
310,153.18844831,776.0,556.0,31.559467676119,0.0009478403826126727,586596.6572002502,33296.18388818481
311,153.6880899791,778.0,621.0,30.577769702841312,0.0009479387517831773,655105.6160873586,32257.115394134016
312,154.18773178240002,794.0,616.0,31.176914536239792,0.0009480248040432296,649772.0285089826,32886.18019620733
313,154.6873737199,776.0,579.0,31.192947920964443,0.0009480987160522244,610695.9013834449,32900.527543005584
